timestamp,open,high,low,close,volume,diff,direction,ushadow_width,lshadow_width,body_per,upper_per,lower_per,slope,trend,previous_trend,bearish_harami,inverted_hammer,bullish_harami,hammer,bearish_engulfing,bullish_engulfing,hanging_man,shooting_star,morning,evening,bearish_harami,bullish_harami,hammer,inverted_hammer,bearish_engulfing,hanging_man,bullish_engulfing,shooting_star,morning,evening
15.08.2018 20:00:00.000,0.72356,0.72435,0.72305,0.72324,6447.7401,-0.00031999999999998696,-1.0,0.0007900000000000684,0.00019000000000002348,27.45098039215686,70.58823529411764,28.431372549019606,0.00018107142857141736,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.08.2018 00:00:00.000,0.72324,0.72739,0.72137,0.72716,24768.3599,0.003920000000000035,1.0,0.00022999999999995246,0.0018700000000000383,98.0392156862745,29.41176470588235,96.07843137254902,0.0007585714285714258,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.08.2018 04:00:00.000,0.72715,0.72785,0.72576,0.72607,26788.3798,-0.0010799999999999699,-1.0,0.0007000000000000339,0.00031000000000003247,68.62745098039215,66.66666666666666,36.27450980392157,0.0007207142857142847,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.08.2018 08:00:00.000,0.72606,0.72752,0.72589,0.72647,21864.2701,0.00040999999999991044,1.0,0.0010499999999999954,0.00017000000000000348,37.25490196078431,84.31372549019608,21.56862745098039,0.000772499999999997,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.08.2018 12:00:00.000,0.72647,0.72863,0.72622,0.72748,25727.2099,0.0010100000000000664,1.0,0.0011499999999999844,0.00024999999999997247,64.70588235294117,86.27450980392156,33.33333333333333,0.0007653571428571451,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.08.2018 16:00:00.000,0.72748,0.72769,0.7251,0.72605,18368.8401,-0.0014300000000000423,-1.0,0.00020999999999993246,0.0009500000000000064,76.47058823529412,27.45098039215686,70.58823529411764,0.0005449999999999979,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.08.2018 20:00:00.000,0.72605,0.72638,0.72563,0.72584,7138.759900000001,-0.00020999999999993246,-1.0,0.0003300000000000525,0.00021000000000004349,17.64705882352941,39.2156862745098,27.45098039215686,0.00024964285714285887,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.08.2018 00:00:00.000,0.72585,0.72799,0.72524,0.72668,17971.7802,0.0008299999999999974,1.0,0.0013100000000000334,0.0006099999999999994,56.86274509803921,96.07843137254902,56.86274509803921,-8.285714285714245e-05,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.08.2018 04:00:00.000,0.72668,0.72751,0.72613,0.72724,17262.6599,0.0005600000000000049,1.0,0.00026999999999999247,0.0005499999999999394,47.05882352941176,31.372549019607842,54.90196078431372,8.178571428571874e-05,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.08.2018 08:00:00.000,0.72722,0.72891,0.72543,0.72661,24652.6803,-0.0006099999999999994,-1.0,0.0016899999999999693,0.0011799999999999589,49.01960784313725,100.0,82.35294117647058,2.0357142857145365e-05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.08.2018 12:00:00.000,0.72662,0.72886,0.72592,0.72804,27127.6099,0.0014199999999999768,1.0,0.0008199999999999319,0.0007000000000000339,74.50980392156862,66.66666666666666,58.8235294117647,0.00014999999999999928,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.08.2018 16:00:00.000,0.72807,0.73192,0.72795,0.73166,16535.089799999998,0.003589999999999982,1.0,0.000260000000000038,0.00012000000000000899,96.07843137254902,25.49019607843137,18.627450980392155,0.0007557142857142841,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.08.2018 20:00:00.000,0.73167,0.73167,0.73123,0.73148,1928.78,-0.00019000000000002348,-1.0,0.0,0.00024999999999997247,11.76470588235294,1.9607843137254901,34.31372549019608,0.000988571428571426,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.08.2018 20:00:00.000,0.73142,0.73154,0.73071,0.73079,3329.99,-0.0006299999999999084,-1.0,0.00012000000000000899,8.000000000008001e-05,50.98039215686274,9.80392156862745,13.72549019607843,0.0009235714285714361,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.08.2018 04:00:00.000,0.7308,0.73147,0.72991,0.73117,18886.6302,0.00036999999999998145,1.0,0.00029999999999996696,0.0008900000000000574,33.33333333333333,31.372549019607842,68.62745098039215,0.0008425000000000037,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.08.2018 08:00:00.000,0.73117,0.73164,0.72958,0.73061,19670.2297,-0.0005600000000000049,-1.0,0.00046999999999997044,0.0010299999999999754,46.07843137254902,45.09803921568627,74.50980392156862,0.0006210714285714292,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.08.2018 12:00:00.000,0.73061,0.73198,0.73014,0.73076,20871.4296,0.00014999999999998348,1.0,0.0012199999999999989,0.00046999999999997044,9.80392156862745,88.23529411764706,49.01960784313725,0.000205357142857136,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.08.2018 16:00:00.000,0.7307,0.7337,0.7307,0.73356,13028.76,0.0028599999999999737,1.0,0.000140000000000029,0.0,94.11764705882352,9.80392156862745,1.9607843137254901,0.00014571428571428073,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.08.2018 20:00:00.000,0.73356,0.73464,0.73321,0.73361,9009.4,4.999999999999449e-05,1.0,0.0010299999999999754,0.00034999999999996145,3.9215686274509802,73.52941176470588,43.13725490196078,0.0004114285714285625,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.08.2018 00:00:00.000,0.73362,0.73578,0.73328,0.73551,17051.2703,0.0018899999999999473,1.0,0.00026999999999999247,0.00034000000000000696,84.31372549019608,28.431372549019606,41.17647058823529,0.000785357142857137,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.08.2018 04:00:00.000,0.73549,0.73621,0.73469,0.73515,17802.28,-0.00034000000000000696,-1.0,0.0007200000000000539,0.00046000000000001595,36.27450980392157,54.90196078431372,50.98039215686274,0.0008782142857142854,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.08.2018 08:00:00.000,0.73515,0.73653,0.73512,0.73549,18859.0398,0.00034000000000000696,1.0,0.001040000000000041,2.999999999997449e-05,37.25490196078431,76.47058823529412,9.80392156862745,0.0009060714285714284,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.08.2018 12:00:00.000,0.73549,0.73574,0.73404,0.73518,25350.760700000003,-0.00031000000000003247,-1.0,0.00024999999999997247,0.0011399999999999189,31.372549019607842,25.49019607843137,80.3921568627451,0.0006664285714285675,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.08.2018 16:00:00.000,0.73518,0.73815,0.73488,0.7364,18050.0603,0.0012200000000001099,1.0,0.0017499999999999183,0.00029999999999996696,74.50980392156862,100.0,37.25490196078431,0.000415714285714289,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.08.2018 20:00:00.000,0.73639,0.73679,0.73513,0.73609,8251.15,-0.00029999999999996696,-1.0,0.00039999999999995595,0.0009600000000000719,29.41176470588235,41.17647058823529,72.54901960784314,0.00033035714285715003,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.08.2018 00:00:00.000,0.7361,0.73634,0.73457,0.73563,16656.9202,-0.00046999999999997044,-1.0,0.00024000000000001798,0.001060000000000061,49.01960784313725,24.509803921568626,76.47058823529412,0.00011250000000000742,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.08.2018 04:00:00.000,0.73563,0.73579,0.73372,0.73416,17292.8604,-0.0014699999999999713,-1.0,0.000160000000000049,0.00043999999999999595,82.35294117647058,11.76470588235294,47.05882352941176,-6.35714285714168e-05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.08.2018 08:00:00.000,0.73415,0.73656,0.73335,0.73587,21483.5605,0.0017200000000000548,1.0,0.0006899999999999684,0.0008000000000000229,86.27450980392156,50.98039215686274,59.80392156862745,-5.9642857142847384e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.08.2018 12:00:00.000,0.73586,0.73609,0.73409,0.73508,27734.2505,-0.0007800000000000029,-1.0,0.0002300000000000635,0.0009899999999999354,60.78431372549019,23.52941176470588,73.52941176470588,-0.00011750000000000051,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.08.2018 16:00:00.000,0.73509,0.73697,0.73403,0.73559,19819.3198,0.0004999999999999449,1.0,0.0013800000000000479,0.001060000000000061,47.05882352941176,92.15686274509804,79.41176470588235,-0.0001503571428571564,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.08.2018 20:00:00.000,0.73559,0.73561,0.73313,0.73336,7558.3999,-0.0022299999999999542,-1.0,2.0000000000020002e-05,0.0002300000000000635,90.19607843137254,3.9215686274509802,27.45098039215686,-0.00026250000000000676,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.08.2018 00:00:00.000,0.73336,0.73345,0.72828,0.72918,19836.8499,-0.0041799999999999615,-1.0,9.00000000000345e-05,0.0009000000000000119,100.0,7.8431372549019605,66.66666666666666,-0.0007582142857142845,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.08.2018 04:00:00.000,0.72918,0.7302,0.72845,0.72905,20694.4199,-0.0001300000000000745,-1.0,0.0010199999999999099,0.0005999999999999339,9.80392156862745,72.54901960784314,52.94117647058823,-0.0010867857142857166,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.08.2018 08:00:00.000,0.72904,0.73004,0.7285,0.7285,18933.1303,-0.0005399999999999849,-1.0,0.0010000000000000009,0.0,47.05882352941176,72.54901960784314,2.941176470588235,-0.0014492857142857083,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.08.2018 12:00:00.000,0.72852,0.72892,0.72618,0.7263,26270.7207,-0.0022199999999999998,-1.0,0.00040000000000006697,0.00011999999999989797,86.27450980392156,47.05882352941176,15.686274509803921,-0.0016010714285714257,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.08.2018 16:00:00.000,0.72629,0.72637,0.72402,0.72467,14336.3601,-0.0016199999999999548,-1.0,7.999999999996898e-05,0.0006500000000000394,80.3921568627451,6.862745098039215,58.8235294117647,-0.0016985714285714267,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.08.2018 20:00:00.000,0.72468,0.72518,0.72414,0.72432,7445.1199,-0.00036000000000002697,-1.0,0.000500000000000056,0.00017999999999995797,33.33333333333333,52.94117647058823,21.56862745098039,-0.0013889285714285785,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.08.2018 00:00:00.000,0.72431,0.72895,0.72375,0.72763,20474.73,0.0033199999999999896,1.0,0.0013199999999999878,0.0005600000000000049,94.11764705882352,94.11764705882352,54.90196078431372,-0.0006407142857142922,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.08.2018 04:00:00.000,0.7276,0.72874,0.72729,0.72745,17888.1901,-0.00014999999999998348,-1.0,0.0011400000000000299,0.000160000000000049,10.784313725490195,84.31372549019608,17.64705882352941,-0.00030428571428570925,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.08.2018 08:00:00.000,0.72744,0.73083,0.72676,0.73032,21016.5601,0.0028799999999999937,1.0,0.0005100000000000104,0.0006800000000000139,92.15686274509804,52.94117647058823,62.745098039215684,0.0003828571428571411,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.08.2018 12:00:00.000,0.73029,0.73442,0.72983,0.73303,33338.8994,0.0027399999999999647,1.0,0.0013900000000000023,0.00046000000000001595,88.23529411764706,96.07843137254902,48.03921568627451,0.0012364285714285704,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.08.2018 16:00:00.000,0.73307,0.73356,0.73233,0.73259,15709.7402,-0.00048000000000003595,-1.0,0.0004899999999999904,0.00025999999999992696,39.2156862745098,50.98039215686274,35.29411764705882,0.0015667857142857048,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.08.2018 20:00:00.000,0.73259,0.73273,0.73225,0.73234,1724.52,-0.00024999999999997247,-1.0,0.000140000000000029,9.00000000000345e-05,19.6078431372549,14.705882352941176,11.76470588235294,0.0014128571428571404,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.08.2018 20:00:00.000,0.73252,0.73455,0.73234,0.73419,4957.3899,0.0016700000000000603,1.0,0.00036000000000002697,0.00017999999999995797,76.47058823529412,41.17647058823529,22.549019607843135,0.001133214285714283,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.08.2018 00:00:00.000,0.73419,0.73432,0.73187,0.73274,16547.179799999998,-0.0014500000000000624,-1.0,0.00012999999999996348,0.0008699999999999264,68.62745098039215,13.72549019607843,74.50980392156862,0.000818571428571422,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.08.2018 04:00:00.000,0.73274,0.73284,0.73076,0.73077,18462.8503,-0.0019699999999999163,-1.0,0.00010000000000010001,1.0000000000065512e-05,80.3921568627451,11.76470588235294,5.88235294117647,8.46428571428644e-05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.08.2018 08:00:00.000,0.73076,0.73223,0.73071,0.73215,17602.2697,0.0013900000000000023,1.0,8.000000000008001e-05,4.999999999999449e-05,62.745098039215684,7.8431372549019605,9.80392156862745,-0.00020999999999999586,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.08.2018 12:00:00.000,0.73215,0.73489,0.73196,0.73449,25959.7905,0.0023400000000000087,1.0,0.00040000000000006697,0.00018999999999991246,86.27450980392156,50.0,27.45098039215686,6.78571428571433e-05,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.08.2018 16:00:00.000,0.73448,0.73563,0.73426,0.7349,14923.740000000002,0.00041999999999997595,1.0,0.0007300000000000084,0.00021999999999999797,33.33333333333333,66.66666666666666,35.29411764705882,0.0002746428571428562,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.08.2018 20:00:00.000,0.7349,0.73515,0.73429,0.73489,6270.170099999999,-9.99999999995449e-06,-1.0,0.00024999999999997247,0.0006000000000000449,1.9607843137254901,32.35294117647059,66.66666666666666,0.0003621428571428624,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.08.2018 00:00:00.000,0.73489,0.73545,0.73286,0.73331,13693.5703,-0.0015800000000000258,-1.0,0.0005600000000000049,0.00045000000000006146,70.58823529411764,60.78431372549019,52.94117647058823,0.000453571428571438,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.08.2018 04:00:00.000,0.73331,0.73485,0.73211,0.73391,19307.7999,0.0005999999999999339,1.0,0.0009400000000000519,0.0011999999999999789,45.09803921568627,72.54901960784314,98.0392156862745,0.0004335714285714261,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.08.2018 08:00:00.000,0.73393,0.73565,0.73384,0.73543,20328.2603,0.0015000000000000568,1.0,0.00021999999999999797,8.999999999992347e-05,70.58823529411764,25.49019607843137,13.72549019607843,0.00025321428571429107,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.08.2018 12:00:00.000,0.73544,0.73622,0.73408,0.73504,28572.3403,-0.00039999999999995595,-1.0,0.0007800000000000029,0.0009600000000000719,29.41176470588235,68.62745098039215,85.29411764705883,6.178571428571858e-05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.08.2018 16:00:00.000,0.73504,0.73545,0.73326,0.73362,18960.3198,-0.0014199999999999768,-1.0,0.00041000000000002146,0.00036000000000002697,61.76470588235294,52.94117647058823,47.05882352941176,-5.071428571428091e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.08.2018 20:00:00.000,0.73362,0.73449,0.73305,0.73443,13096.8401,0.0008099999999999774,1.0,5.999999999994898e-05,0.0005700000000000705,52.94117647058823,5.88235294117647,60.78431372549019,1.3214285714289007e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.08.2018 00:00:00.000,0.73442,0.73485,0.73342,0.73447,14486.6797,4.999999999999449e-05,1.0,0.00038000000000004697,0.0010000000000000009,4.901960784313725,47.05882352941176,88.23529411764706,9.678571428571387e-05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.08.2018 04:00:00.000,0.73445,0.7346,0.72981,0.73058,22612.5706,-0.00387000000000004,-1.0,0.00014999999999998348,0.0007700000000000484,98.0392156862745,23.52941176470588,72.54901960784314,-0.00044714285714285613,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
