timestamp,open,high,low,close,volume,diff,direction,ushadow_width,lshadow_width,body_per,upper_per,lower_per,slope,trend,previous_trend,bearish_harami,bullish_harami,inverted_hammer,hammer,bearish_engulfing,bullish_engulfing,hanging_man,shooting_star,morning,evening
2017-09-16,3674.01,3950.0,3470.66,3714.95,1297.563953,40.9399999999996,1.0,235.05000000000018,203.35000000000036,20.2757502027575,99.99999999999999,99.43227899432279,-115.6392857142857,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-17,3685.23,3748.21,3499.02,3699.99,682.17121,14.759999999999764,1.0,48.220000000000255,186.21000000000004,8.43471208434712,98.29683698296836,99.35117599351175,-95.27392857142863,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-18,3690.0,4123.2,3690.0,4035.01,1030.006455,345.0100000000002,1.0,88.1899999999996,0.0,78.34549878345499,98.9456609894566,48.783454987834546,-12.485714285714305,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-19,4060.0,4089.97,3830.91,3910.04,902.332129,-149.96000000000004,-1.0,29.9699999999998,79.13000000000011,53.44687753446877,97.81021897810218,98.45904298459043,56.714999999999996,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-20,3910.04,4046.08,3820.0,3900.0,720.935076,-10.039999999999964,-1.0,136.03999999999996,80.0,5.19059205190592,99.27007299270072,98.45904298459043,102.61000000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-21,3889.99,3910.0,3567.0,3609.99,1001.654084,-280.0,-1.0,20.01000000000022,42.98999999999978,73.23600973236009,97.323600973236,97.89132197891321,11.075714285714279,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-22,3592.84,3750.0,3505.55,3595.87,838.966425,3.0299999999997453,1.0,154.1300000000001,87.28999999999996,1.54095701540957,99.59448499594484,98.45904298459043,-24.00892857142857,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-23,3595.88,3817.19,3542.91,3780.0,752.792791,184.1199999999999,1.0,37.190000000000055,52.970000000000255,59.61070559610705,97.64801297648012,97.81021897810218,-33.510714285714286,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-24,3779.54,3789.99,3622.76,3660.02,661.63639,-119.51999999999998,-1.0,10.449999999999818,37.25999999999976,46.79643146796431,96.99918896999188,97.56690997566909,-60.327857142857155,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-25,3660.02,3979.87,3653.69,3920.75,727.994713,260.73,1.0,59.11999999999989,6.329999999999927,70.8029197080292,98.3779399837794,96.99918896999188,-9.922142857142848,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-26,3928.0,3976.99,3850.05,3882.35,526.727987,-45.65000000000009,-1.0,48.98999999999978,32.29999999999973,22.30332522303325,97.97242497972424,97.323600973236,22.59714285714286,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-27,3882.36,4249.94,3872.81,4193.0,628.170966,310.6399999999999,1.0,56.9399999999996,9.550000000000182,76.2368207623682,98.29683698296836,96.91808596918085,87.955,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-28,4192.11,4300.0,4101.0,4174.5,849.785325,-17.609999999999673,-1.0,107.89000000000033,73.5,10.21897810218978,98.9456609894566,98.21573398215733,99.43642857142855,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-29,4178.98,4263.86,3952.01,4174.69,1602.309565,-4.289999999999964,-1.0,84.88000000000011,222.67999999999938,2.10867802108678,98.54014598540145,99.51338199513381,88.75999999999995,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-30,4175.0,4380.0,4138.1,4378.51,720.353183,203.51000000000022,1.0,1.4899999999997817,36.899999999999636,62.206001622060015,96.43146796431468,97.323600973236,105.5535714285714,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-01,4378.49,4406.52,4240.04,4378.48,726.963685,-0.010000000000218279,-1.0,28.030000000000655,138.4399999999996,0.08110300081103,96.99918896999188,98.7023519870235,83.82857142857137,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-02,4400.0,4561.63,4360.0,4380.0,655.756974,-20.0,-1.0,161.6300000000001,20.0,11.435523114355231,99.67558799675587,96.59367396593673,73.85428571428568,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-03,4380.0,4467.33,4180.8,4310.0,1082.323563,-70.0,-1.0,87.32999999999993,129.19999999999982,32.19789132197891,98.54014598540145,98.62124898621248,34.49249999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-04,4314.9,4373.0,4142.0,4208.59,868.465101,-106.30999999999949,-1.0,58.100000000000364,66.59000000000015,43.59286293592863,97.97242497972424,97.81021897810218,13.370714285714318,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-05,4208.59,4355.0,4110.0,4292.43,779.138638,83.84000000000015,1.0,62.56999999999971,98.59000000000015,36.73965936739659,98.05352798053528,98.21573398215733,-1.96785714285706,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-06,4318.99,4417.0,4292.0,4369.0,506.529176,50.01000000000022,1.0,48.0,26.98999999999978,24.330900243309,97.24249797242497,96.59367396593673,-13.287142857142824,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-07,4369.0,4479.5,4312.56,4423.0,297.5975,54.0,1.0,56.5,56.4399999999996,41.17647058823529,47.05882352941176,41.17647058823529,3.3567857142857718,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-08,4425.0,4658.0,4425.0,4640.0,518.462004,215.0,1.0,18.0,0.0,74.50980392156862,9.80392156862745,3.9215686274509802,41.657499999999985,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-09,4640.0,4889.98,4550.0,4786.95,646.463145,146.94999999999982,1.0,103.02999999999975,90.0,62.745098039215684,72.54901960784314,58.8235294117647,86.57999999999994,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-10,4786.95,4960.0,4680.59,4783.06,1043.221773,-3.889999999999418,-1.0,173.05000000000018,102.47000000000025,7.8431372549019605,94.11764705882352,60.78431372549019,106.55178571428569,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-11,4783.06,4881.61,4710.0,4821.43,753.429396,38.36999999999989,1.0,60.17999999999938,73.0600000000004,29.41176470588235,52.94117647058823,49.01960784313725,99.2525,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-12,4821.43,5439.99,4810.16,5430.0,1276.701482,608.5699999999997,1.0,9.989999999999782,11.270000000000437,98.0392156862745,5.88235294117647,11.76470588235294,147.24714285714285,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-13,5439.99,5846.17,5379.84,5649.98,1879.82762,209.98999999999978,1.0,196.1900000000005,60.149999999999636,70.58823529411764,96.07843137254902,43.13725490196078,189.12214285714276,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-14,5650.0,5900.0,5580.01,5869.99,970.759046,219.98999999999978,1.0,30.01000000000022,69.98999999999978,74.50980392156862,27.45098039215686,49.01960784313725,216.53464285714276,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-15,5855.03,5922.3,5400.01,5709.99,1343.523375,-145.03999999999996,-1.0,67.27000000000044,309.97999999999956,56.86274509803921,58.8235294117647,94.11764705882352,206.12607142857132,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-16,5710.0,5788.91,5585.19,5760.02,1528.996462,50.02000000000044,1.0,28.889999999999418,124.8100000000004,35.29411764705882,23.52941176470588,66.66666666666666,183.85678571428562,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-17,5760.0,5774.98,5508.63,5595.0,1429.869376,-165.0,-1.0,14.979999999999563,86.36999999999989,60.78431372549019,11.76470588235294,52.94117647058823,108.59857142857143,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-18,5595.0,5596.0,5037.95,5512.06,2317.804373,-82.9399999999996,-1.0,1.0,474.1100000000006,43.13725490196078,1.9607843137254901,98.0392156862745,0.937500000000092,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-19,5513.0,5710.0,5490.26,5683.9,1881.722107,170.89999999999964,1.0,26.100000000000364,22.73999999999978,64.70588235294117,23.52941176470588,15.686274509803921,-26.038928571428503,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-20,5683.31,6110.0,5600.0,6010.01,1972.97722,326.6999999999998,1.0,99.98999999999978,83.3100000000004,88.23529411764706,70.58823529411764,52.94117647058823,4.282857142857176,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-21,6013.72,6171.0,5850.03,6024.97,1664.307693,11.25,1.0,146.02999999999975,163.6900000000005,13.72549019607843,84.31372549019608,74.50980392156862,54.77928571428573,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-22,6003.27,6060.0,5720.03,5950.02,1362.092216,-53.25,-1.0,56.72999999999956,229.9900000000007,35.29411764705882,47.05882352941176,88.23529411764706,68.85321428571429,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-23,5975.0,6080.0,5621.03,5915.93,1812.557715,-59.06999999999971,-1.0,105.0,294.90000000000055,41.17647058823529,72.54901960784314,90.19607843137254,77.84928571428576,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-24,5909.47,5925.0,5450.0,5477.03,2580.418767,-432.4400000000005,-1.0,15.529999999999745,27.029999999999745,94.11764705882352,13.72549019607843,19.6078431372549,10.677857142857146,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-25,5506.92,5704.96,5286.98,5689.99,2282.813205,183.0699999999997,1.0,14.970000000000255,219.9400000000005,64.70588235294117,11.76470588235294,82.35294117647058,-41.311785714285726,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-26,5670.1,5939.99,5650.0,5861.77,1972.965882,191.67000000000007,1.0,78.21999999999935,20.100000000000364,68.62745098039215,62.745098039215684,13.72549019607843,-56.702500000000015,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-27,5861.77,5980.0,5649.24,5768.83,1403.706416,-92.94000000000051,-1.0,118.22999999999956,119.59000000000015,49.01960784313725,78.4313725490196,64.70588235294117,-41.81642857142861,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-28,5768.79,5850.02,5630.03,5719.64,1276.754412,-49.149999999999636,-1.0,81.23000000000047,89.61000000000058,29.41176470588235,62.745098039215684,56.86274509803921,-21.45,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-29,5709.98,6189.88,5648.01,6169.98,1804.778173,460.0,1.0,19.900000000000546,61.969999999999345,94.11764705882352,19.6078431372549,39.2156862745098,47.364642857142826,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-30,6133.01,6248.68,6030.0,6120.5,1473.687043,-12.510000000000218,-1.0,115.67000000000007,90.5,13.72549019607843,78.4313725490196,62.745098039215684,98.15214285714286,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-31,6120.52,6498.01,6100.0,6463.0,1511.774925,342.47999999999956,1.0,35.01000000000022,20.520000000000437,88.23529411764706,33.33333333333333,15.686274509803921,115.62999999999998,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-01,6463.0,6774.67,6338.02,6753.98,1675.615188,290.97999999999956,1.0,20.69000000000051,124.97999999999956,82.35294117647058,23.52941176470588,74.50980392156862,159.49392857142843,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-02,6753.98,7300.0,6685.1,7019.98,2503.610803,266.0,1.0,280.02000000000044,68.8799999999992,78.4313725490196,100.0,43.13725490196078,218.39821428571418,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-03,7010.31,7346.34,6923.0,7115.04,1891.497592,104.72999999999956,1.0,231.30000000000018,87.3100000000004,47.05882352941176,96.07843137254902,60.78431372549019,232.8457142857142,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-04,7115.02,7480.99,6901.0,7357.09,1399.191767,242.0699999999997,1.0,123.89999999999964,214.02000000000044,76.47058823529412,80.3921568627451,86.27450980392156,218.1210714285714,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-05,7357.27,7590.25,7279.02,7345.01,1207.83233,-12.260000000000218,-1.0,232.97999999999956,65.98999999999978,13.72549019607843,96.07843137254902,39.2156862745098,207.95607142857142,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-06,7345.1,7401.0,6906.0,6960.12,1763.019261,-384.9800000000005,-1.0,55.899999999999636,54.11999999999989,94.11764705882352,43.13725490196078,33.33333333333333,107.51892857142857,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-07,6981.72,7198.49,6901.0,7064.04,1440.259494,82.31999999999971,1.0,134.44999999999982,80.72000000000025,39.2156862745098,82.35294117647058,56.86274509803921,37.15821428571438,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-08,7070.0,7770.02,6651.0,7303.0,2822.298802,233.0,1.0,467.02000000000044,419.0,76.47058823529412,100.0,98.0392156862745,12.503214285714314,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-09,7303.01,7392.0,7015.0,7079.99,1913.398308,-223.02000000000044,-1.0,88.98999999999978,64.98999999999978,74.50980392156862,64.70588235294117,39.2156862745098,-17.653571428571464,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-10,7079.0,7279.91,6255.01,6506.98,3254.704105,-572.0200000000004,-1.0,200.90999999999985,251.96999999999935,98.0392156862745,92.15686274509804,92.15686274509804,-97.76750000000008,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-11,6503.0,6797.98,6100.0,6245.05,2754.156861,-257.9499999999998,-1.0,294.97999999999956,145.05000000000018,78.4313725490196,98.0392156862745,80.3921568627451,-149.65035714285716,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-12,6245.05,6630.0,5325.01,5811.03,4968.483069,-434.02000000000044,-1.0,384.9499999999998,486.0199999999995,94.11764705882352,98.0392156862745,100.0,-210.04535714285714,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-13,5839.94,6697.47,5699.99,6465.99,2621.243039,626.0500000000002,1.0,231.48000000000047,139.94999999999982,100.0,90.19607843137254,76.47058823529412,-200.46535714285713,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-14,6465.99,6684.98,6311.07,6574.99,1254.292531,109.0,1.0,109.98999999999978,154.92000000000007,47.05882352941176,68.62745098039215,78.4313725490196,-146.7135714285714,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-15,6575.99,7298.0,6575.99,7240.06,1779.605845,664.0700000000006,1.0,57.9399999999996,0.0,100.0,41.17647058823529,2.941176470588235,29.898928571428634,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-16,7240.14,7940.0,7076.0,7864.5,2331.95675,624.3599999999997,1.0,75.5,164.14000000000033,96.07843137254902,49.01960784313725,80.3921568627451,243.80500000000004,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-17,7876.98,7989.0,7451.0,7699.19,3982.395925,-177.78999999999996,-1.0,112.02000000000044,248.1899999999996,54.90196078431372,68.62745098039215,88.23529411764706,330.1224999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-18,7680.01,7819.99,7422.0,7761.94,3954.266477,81.92999999999938,1.0,58.05000000000018,258.0100000000002,31.372549019607842,39.2156862745098,90.19607843137254,343.16571428571416,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-19,7761.94,8123.15,7650.33,8038.0,3867.340444,276.0600000000004,1.0,85.14999999999964,111.60999999999967,76.47058823529412,54.90196078431372,58.8235294117647,269.6092857142856,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-20,8057.11,8319.99,7954.0,8212.0,3886.634348,154.89000000000033,1.0,107.98999999999978,103.10999999999967,49.01960784313725,64.70588235294117,56.86274509803921,228.72678571428565,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-21,8212.49,8400.0,7801.0,8119.51,4544.474016,-92.97999999999956,-1.0,187.51000000000022,318.5100000000002,37.25490196078431,82.35294117647058,94.11764705882352,131.1485714285714,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-22,8091.09,8322.68,8091.09,8205.92,3545.00571,114.82999999999993,1.0,116.76000000000022,0.0,43.13725490196078,70.58823529411764,3.9215686274509802,82.6771428571429,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-23,8233.03,8260.0,8000.0,8019.99,4093.952687,-213.04000000000087,-1.0,26.969999999999345,19.98999999999978,60.78431372549019,19.6078431372549,9.80392156862745,68.99535714285719,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-24,8019.97,8369.0,7850.0,8138.0,4411.789112,118.02999999999975,1.0,231.0,169.97000000000025,41.17647058823529,86.27450980392156,76.47058823529412,38.78857142857146,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-25,8138.99,8734.78,8090.0,8700.01,4292.623682,561.0200000000004,1.0,34.77000000000044,48.98999999999978,90.19607843137254,25.49019607843137,21.56862745098039,62.08964285714284,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-26,8700.04,9350.0,8604.72,9128.02,4147.380237,427.97999999999956,1.0,221.97999999999956,95.32000000000153,82.35294117647058,84.31372549019608,52.94117647058823,137.18357142857147,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-27,9128.0,9654.28,9112.04,9650.0,4521.625707,522.0,1.0,4.280000000000655,15.959999999999127,88.23529411764706,3.9215686274509802,9.80392156862745,254.1317857142857,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
